1.5335 0.324324
1.53186 -0.108108
1.53023 -0.324324
1.52859 -0.540541
1.52696 -0.324324
1.52533 -0.540541
1.52369 -0.108108
1.52206 0.108108
1.52042 0.540541
1.51879 0.972973
1.51716 0.972973
1.51552 0.972973
1.51389 0.972973
1.51225 0.756757
1.51062 0.540541
1.50899 0.324324
1.50735 0.324324
1.50572 0.108108
1.50408 0.108108
1.50245 0.108108
1.50082 0.108108
1.49918 -0.108108
1.49755 -0.108108
1.49592 -0.108108
1.49428 0.108108
1.49265 0.324324
1.49101 0.540541
1.48938 0.756757
1.48775 0.972973
1.48611 1.18919
1.48448 1.40541
1.48284 1.62162
1.48121 1.62162
1.47958 1.62162
1.47794 1.62162
1.47631 1.83784
1.47467 1.83784
1.47304 1.83784
1.47141 1.83784
1.46977 1.83784
1.46814 2.05405
1.4665 2.05405
1.46487 2.05405
1.46324 2.05405
1.4616 2.05405
1.45997 2.05405
1.45833 2.05405
1.4567 2.05405
1.45507 2.05405
1.45343 2.05405
1.4518 2.05405
1.45016 2.05405
1.44853 2.05405
1.4469 2.05405
1.44526 2.27027
1.44363 2.27027
1.44199 2.27027
1.44036 2.48649
1.43873 2.48649
1.43709 2.7027
1.43546 2.7027
1.43382 2.7027
1.43219 2.7027
1.43056 2.7027
1.42892 2.7027
1.42729 2.7027
1.42565 2.7027
1.42402 2.7027
1.42239 2.7027
1.42075 2.7027
1.41912 2.91892
1.41748 3.13514
1.41585 3.13514
1.41422 3.35135
1.41258 3.35135
1.41095 3.35135
1.40931 3.13514
1.40768 2.91892
1.40605 2.48649
1.40441 2.27027
1.40278 2.27027
1.40114 2.27027
1.39951 2.48649
1.39788 2.91892
1.39624 3.13514
1.39461 3.56757
1.39297 4
1.39134 4.21622
1.38971 4.21622
1.38807 4.21622
1.38644 4.21622
1.3848 4.21622
1.38317 4.21622
1.38154 4.21622
1.3799 4.21622
1.37827 4
1.37663 4
1.375 4
1.37337 4
1.37173 4
1.3701 4
1.36846 4
1.36683 4.21622
1.3652 4.43243
1.36356 4.64865
1.36193 4.86486
1.36029 5.08108
1.35866 5.08108
1.35703 4.86486
1.35539 4.86486
1.35376 4.64865
1.35212 4.64865
1.35049 4.43243
1.34886 4.43243
1.34722 4.43243
1.34559 4.43243
1.34395 4.43243
1.34232 4.43243
1.34069 4.43243
1.33905 4.43243
1.33742 4.64865
1.33578 5.08108
1.33415 5.51351
1.33252 5.72973
1.33088 6.16216
1.32925 6.37838
1.32761 6.37838
1.32598 6.37838
1.32435 6.37838
1.32271 6.37838
1.32108 6.16216
1.31944 6.16216
1.31781 5.94595
1.31618 5.94595
1.31454 5.72973
1.31291 5.51351
1.31127 5.51351
1.30964 5.2973
1.30801 5.2973
1.30637 5.2973
1.30474 5.51351
1.3031 5.72973
1.30147 5.94595
1.29984 6.16216
1.2982 6.37838
1.29657 6.59459
1.29493 6.59459
1.2933 6.81081
1.29167 6.81081
1.29003 7.02703
1.2884 7.02703
1.28676 7.02703
1.28513 7.24324
1.2835 7.24324
1.28186 7.24324
1.28023 7.24324
1.27859 7.24324
1.27696 7.24324
1.27533 7.24324
1.27369 7.24324
1.27206 7.02703
1.27042 6.81081
1.26879 6.81081
1.26716 6.59459
1.26552 6.37838
1.26389 6.37838
1.26225 6.37838
1.26062 6.37838
1.25899 6.16216
1.25735 6.16216
1.25572 6.16216
1.25408 6.16216
1.25245 6.16216
1.25082 6.37838
1.24918 6.37838
1.24755 6.59459
1.24592 6.59459
1.24428 6.59459
1.24265 6.59459
1.24101 6.59459
1.23938 6.59459
1.23775 6.59459
1.23611 6.59459
1.23448 6.59459
1.23284 6.37838
1.23121 5.94595
1.22958 5.72973
1.22794 5.2973
1.22631 5.08108
1.22467 4.86486
1.22304 5.08108
1.22141 5.72973
1.21977 6.81081
1.21814 7.67568
1.2165 8.75676
1.21487 9.83784
