name,trialDM,drift,drift_error,amplitude,xo,yo,sigmax,sigmay,theta,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error
12,555.346777777778,-1681.53974770164,3.03683731247075,82.324397048157,512.498878515407,512.484781904903,28.7747740876261,137.60910974361,9.51527307429467,0.043272386290562,0.016417800243488,0.072037313988678,0.015123079680362,0.072322029205599,0.000162542097564
13,555.346777777778,-1554.48109316486,0.568006739121898,926.841991676545,512.499631689164,512.497752536598,140.559170255445,40.7861261233735,1.66864288407237,0.073480039507314,0.003397229638031,0.01109468595844,0.011143956775447,0.003233550905842,3.5525328682681E-05
14,555.346777777778,9681.1778738544,13.0726356413548,326.76790315531,512.497624476699,512.723128127305,159.930843079626,11.4784734132113,1.55503633774363,0.068150883808574,0.002450410399318,0.033348866582394,0.033374141775319,0.002393674936821,2.12774193810745E-05
15,555.346777777778,-445.06752666097,0.43020774825751,520.774186476174,512.484845166532,512.494501946327,64.5149569543105,48.4745674079795,1.90108023134653,0.063292291222014,0.006125784994679,0.007659688857503,0.007841326378618,0.005891491723809,0.000296539893396
16,555.346777777778,-2215.21332320516,0.465318605091325,2590.80704767308,512.499055911533,512.493858154973,124.458403941916,46.7574259218869,1.63956949895624,0.060310034705867,0.001103961445373,0.002891230153742,0.002897116215472,0.001088433768492,1.44007016238259E-05
1,556.590555555556,-1508.77844122226,0.398864218975511,1816.15091889865,512.499458832729,512.487788179509,173.005041087146,47.334811181451,1.67158702916197,0.114947304807821,0.0031764229991,0.010896338597883,0.010970275676395,0.002994519091444,2.64651781800384E-05
2,556.590555555556,-945.975043755612,1.06580148282929,81.4615637658478,512.494539989029,512.46963706678,176.25555314493,44.979328157285,-4.55246424499995,0.037389622583479,0.024097591500882,0.079910955100501,0.08107081773442,0.020631479422492,0.000177125821273
3,556.590555555556,-14681.4597937152,71.1837727263105,183.784063548331,512.495558694677,512.465167133091,169.577533326537,19.2911508907947,1.58118918956028,0.056822854346086,0.005987029106887,0.052419150874806,0.052508003176877,0.005962509095092,5.03866727875164E-05
4,556.590555555556,-1677.13982252998,51.7716056986312,4.09297265132534,512.414195915335,512.886590926784,161.945162496657,-27.8683714208234,1.66152755238382,0.045485603970773,0.348333730244442,1.79011440404289,1.79857938537859,0.309289932245443,0.002785435243995
5,556.590555555556,-5256.18942796031,419.931586734455,5.50097358976205,512.459468091364,512.67115020561,37.3939973080085,167.081613547624,3.17061463804422,0.038285882211614,0.262103157936185,1.16186586180385,0.26001848760805,1.16384305882552,0.002317345284866
6,556.590555555556,8131.80723390414,19.6291677626094,154.898345991296,512.494302101172,512.910821526508,157.672621526708,12.2195614631029,1.5520342015639,0.063601829500805,0.005161644942987,0.064729374736973,0.064772623302119,0.005017640076032,4.5278800983253E-05
7,556.590555555556,-1470.29398769257,1.74766348473413,269.643721856923,512.496711491058,512.491305282763,39.0188654057823,102.174181388016,3.24500298796714,0.052045779320389,0.007762433804771,0.019629721253049,0.007531014591643,0.019719664018587,0.000122044160485
8,556.590555555556,-383.686055438312,0.081859479125083,246.137359209322,512.495062997543,512.497605074698,168.987205852099,65.5124118574918,1.94930925193621,0.027949830794778,0.009901725983194,0.018040245753371,0.019198185308837,0.007437971054706,7.32604565900412E-05
11,556.590555555556,-1469.19062913757,14.2388348372795,11.9292759546115,512.500192758525,512.427559145222,181.893963289276,39.6872711622102,1.67428376899034,0.036684201659595,0.134312080498497,0.556315793643341,0.56144374196523,0.121921911324531,0.000995815208137
12,556.590555555556,-1408.01200367525,2.12294247950253,82.3872319717056,512.498931788494,512.465138479958,137.787837271861,28.7137584970454,1.67874620087651,0.04318818701683,0.01686588908353,0.071823020948913,0.072226907812639,0.015051259026409,0.000161500849977
13,556.590555555556,-1292.51970517958,0.401006102644705,926.968652471407,512.499633528031,512.493408108151,140.855549143127,40.7003415445986,1.68830702510334,0.075100572562248,0.003537473578486,0.011339584919259,0.011412173391133,0.003297445043842,3.61231639622687E-05
14,556.590555555556,-88661.0420201944,1098.90035257246,326.429308587447,512.497617698966,512.572738896733,159.558524185479,11.5006891498806,1.57251735033012,0.067957824726596,0.002394696957855,0.033215575846675,0.033235891992144,0.002394017489958,2.13310106907195E-05
15,556.590555555556,-408.302440220915,0.3610647314818,520.705486274355,512.48468529768,512.492659142746,64.8142243668034,48.2596184802099,1.92843810687446,0.063900502207075,0.006207275559141,0.007734086463279,0.007954287758803,0.005922471516747,0.000289978215673
16,556.590555555556,-1747.36796291986,0.292477678518412,2591.30147498297,512.499035202042,512.492340752666,124.638496529225,46.6877303843511,1.65789978930627,0.060999793354882,0.001124222575523,0.002924374248516,0.002933939061505,0.00109903203449,1.45059068935929E-05
1,557.834333333333,-1278.45480640908,0.289309651172568,1816.26848485362,512.499445595804,512.487681940461,173.36015623958,47.243381310687,1.68958775426347,0.11620296330429,0.003275126712677,0.011016749125431,0.011111965127478,0.003021206322202,2.66298829707047E-05
2,557.834333333333,-850.977556481858,0.861702717410684,81.4856505984636,512.494457466797,512.507587673025,176.823765642963,44.8310756941484,42.5889243167759,0.037416003611032,0.024806988228023,0.079982943705945,0.081372155492,0.020574845772121,0.00017591294029
3,557.834333333333,-5496.79944202548,9.99619458395297,183.810638779563,512.49572244814,512.389524523117,169.739960097194,19.2772759317865,1.59854860635012,0.056991823829772,0.006148732942656,0.05260074765163,0.052707951281374,0.005975134576413,5.04429475732438E-05
4,557.834333333333,-1373.20661604786,34.3141828975904,4.12728165300388,512.417845594396,512.10374072878,-27.2065336899619,161.008288589365,3.2522566205521,0.046031570610578,0.360604994488354,1.78358510499198,0.303203377643974,1.79538065341545,0.00274278946222
5,557.834333333333,-3268.98623384861,163.405976080501,5.49524300616106,512.455996337905,512.249339637557,166.497679126067,37.4340322876397,1.61743990548688,0.038222159284119,0.265443237454744,1.15622496164445,1.15882876974465,0.260163316512194,0.002328180339028
6,557.834333333333,120356.090845958,4352.06232093227,153.742916896522,512.494479955445,513.179156521243,157.718076847055,12.3033567135647,1.56952852382955,0.063495159706495,0.005081943832628,0.065135640057751,0.065168100232808,0.005081279702933,4.5843559430543E-05
7,557.834333333333,-1262.9754158017,1.29556228768336,269.675963237589,512.496708337743,512.494885762356,38.9592358332164,102.31483366477,3.26182611547008,0.052302726678153,0.007869703749857,0.01972038895734,0.007555758867962,0.019842794472827,0.000122150483438
8,557.834333333333,-365.289727210092,0.07409903690051,246.126510044836,512.494902731202,512.491608198164,170.016956474803,65.1342262059214,1.9664824479984,0.027966821086913,0.01010247018924,0.018051476504914,0.019327697484561,0.007399914079647,7.21454890808497E-05
11,557.834333333333,-1260.05995467156,10.4946758103095,11.9186272374031,512.501347146879,512.402926612218,182.299155807918,39.6895646741063,1.69130529613861,0.036661002649776,0.138592621906346,0.556683681267073,0.562853533902041,0.121987444322914,0.000993995342047
12,557.834333333333,-1222.73256492548,1.60476368774963,82.4195907794548,512.498431121146,512.464863200251,138.020131348128,28.6669422541853,4.83653969183354,0.043299946129526,0.017433643765421,0.071972689687684,0.072508375300189,0.015059837242546,0.000161271259958
13,557.834333333333,-1110.33047576554,0.300529454822528,926.774060069033,512.499414737874,512.480983970048,141.207694257963,40.6167595544266,1.7073665210483,0.076292442543622,0.003671095360763,0.011524970265494,0.011624704024326,0.003343583704697,3.65070783982046E-05
14,557.834333333333,-8074.14165114464,9.07905236689487,326.502949791017,512.497478456191,512.347137405369,159.852027820983,11.4793833287859,1.58969241948883,0.067943981751696,0.002469494648097,0.03325666543382,0.033283458897596,0.002388594064162,2.1242849995315E-05
15,557.834333333333,-377.425217348033,0.300587755117616,520.723360915212,512.484582878125,512.494631439224,65.1559092536827,48.006590958999,1.95499242467014,0.063227519568259,0.006164327016143,0.007653539166739,0.007911774371468,0.005829186487248,0.000276746879059
16,557.834333333333,-1439.90592202852,0.198060113635667,2591.05955949373,512.499684014092,512.492753643867,124.852583441296,46.6198998823417,1.67637303789027,0.060864943157632,0.001132020488146,0.002918709277142,0.002932761950741,0.001095111977771,1.44144806488149E-05
1,559.078111111111,-1108.92049112649,0.215392710351978,1816.44326693445,512.499357607892,512.485224852444,173.760836943005,47.1368639344682,1.70753801390241,0.115078196699134,0.003315864344982,0.010910910236961,0.011028812826003,0.0029849266481,2.62303602851454E-05
2,559.078111111111,-773.809053267181,0.710658757696342,81.4903870233549,512.494075929137,512.4863962501,177.364060996173,44.6953560591344,-296.68581298041,0.037335151621329,0.025500831566897,0.079806709421587,0.081440768906735,0.020467757198579,0.000174319692647
3,559.078111111111,-3353.13623198622,3.6985999473089,183.895608389337,512.495978803848,512.362906452487,170.122368151344,19.2432821329182,-1.52532167723886,0.056852825590729,0.006404127659281,0.052532832306241,0.05267578176882,0.005947357987858,5.0090645168267E-05
4,559.078111111111,-1194.13282256582,25.4904594131269,4.17639527457918,512.411466621444,512.432902325272,26.7201520309176,160.919724096948,3.26868525301283,0.046432459628579,0.371273748497261,1.77243028900179,0.296708457573405,1.78751159278445,0.002683851856393
5,559.078111111111,-2354.06231324364,84.4116584994813,5.50479825415636,512.471175498854,512.004641214639,37.4032849285796,167.036748350663,3.20632107118432,0.038225359223416,0.269719614476727,1.15737870667076,0.259630699746981,1.16114566622225,0.002314545529097
6,559.078111111111,-9295.70200370305,26.4441389551399,152.047382463986,512.49067346839,513.631967986773,157.430137564157,12.4383147443803,1.58720973892026,0.063129720636141,0.005273767264424,0.065353677827239,0.065393862522429,0.005164178346552,4.66840053227044E-05
7,559.078111111111,-1089.71992244583,0.964619600352701,269.676972444643,512.496237165051,512.495074370703,38.8813485427101,102.521721185861,3.28071298704027,0.052333376961604,0.007965175590072,0.019730097321811,0.00754507188759,0.019894538262882,0.000121566405835
8,559.078111111111,-348.718487725429,0.067399461922012,246.173422694312,512.494925664044,512.493123762156,171.049033627583,64.6825237808854,1.98326345581269,0.028004114503078,0.010308268569101,0.018067350915631,0.019467128633781,0.00735703748258,7.09814940236381E-05
11,559.078111111111,-1097.24550693873,7.95626598519284,11.9223700973318,512.504555552897,512.473548308245,182.753970389779,39.5997303567984,1.70897462757427,0.036687813273971,0.143325719769639,0.557082285408677,0.564500775045415,0.121763458460285,0.000989243324657
12,559.078111111111,-1075.26688926795,1.23710841129459,82.4238745341874,512.498319350092,512.451577381411,28.5990107154584,138.3762615844,3.28255843744797,0.043204845860635,0.018003065240761,0.071841169154635,0.014990287546404,0.072531519030653,0.000160042943727
13,559.078111111111,-973.720677512338,0.232987871522026,926.991101393076,512.499357555587,512.471390376521,141.614179948585,40.5007157621156,1.72623818841671,0.077015963194559,0.003790650206101,0.011635164245687,0.011765852449574,0.003364900536364,3.65972597139327E-05
14,559.078111111111,-4264.03736942952,2.53226142024742,327.282897196432,512.497252520708,512.231789972098,160.409133625343,11.4499332215493,1.60656590267524,0.068467613248075,0.002677417970182,0.033533939100141,0.033577494809931,0.00239497237228,2.12241751760814E-05
15,559.078111111111,-352.549545514873,0.254914124112445,520.615670950453,512.484735328944,512.492338760036,65.5395489344101,47.7428284512021,1.9792656751685,0.062521860063499,0.00612062630811,0.007574175243013,0.007871178136537,0.00573365079124,0.00026357450189
16,559.078111111111,-1217.57719974194,0.141029928435584,2591.5106927579,512.49897562228,512.489856295791,125.121954280037,46.5199701998493,1.69546728820979,0.060699521265308,0.001140913106059,0.002911001266355,0.00293059718395,0.001089605395237,1.4291262905033E-05
1.0,560.3218888888889,-978.052387353742,0.17097285340524174,1816.9782674539194,512.4993121817198,512.4841645794136,174.2350240655462,47.008279452714206,1.7255607139609046,0.11758163662451061,0.003470606572780771,0.011147969041599178,0.01129622540340961,0.0030406411646467556,2.662434750358728e-05
2.0,560.3218888888889,-710.0332288245479,0.598827109956316,81.48449763749042,512.4946506127245,512.4855498530909,177.97955128123243,44.55221772171035,102.31344417352743,0.03739140393761824,0.026327759791796697,0.07993781903569629,0.08184320286454042,0.020429904299549845,0.00017324331603644775
3.0,560.3218888888889,97.9755578513078,-215.4972728633716,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4.0,560.3218888888889,-1040.5591715904882,19.267378785969225,4.2192084076605685,512.4073786178241,513.549308592274,25.992790461998826,159.53162746458682,3.2871952052573565,0.04740152101649319,0.38779113667760645,1.7703488445629287,0.2915491246238338,1.789609372915013,0.0026580878916376907
5.0,560.3218888888889,-1905.5422702317865,55.40351920936925,5.5132166502144715,512.4695104848148,512.3918809559486,37.404435325539765,166.91968335006402,3.2214979927416443,0.0382712096102369,0.27456227269422917,1.154301084038745,0.2592697698611207,1.1592480777969105,0.002313366170373697
6.0,560.3218888888889,-4589.357076912925,6.41703740719092,152.523975618142,512.4901594910432,511.07595106080163,157.59899382426178,12.354104507179096,1.6040322898246389,0.06349618128075094,0.005583387785612506,0.06557109076329326,0.06563890556439608,0.005142951336196635,4.643774459861832e-05
7.0,560.3218888888889,-959.2155436360908,0.7445000942592571,269.6763105166817,512.4961121166156,512.4765662510775,102.79433997768523,38.76814620849491,1.7285502373839658,0.052226151864648046,0.008047083775906712,0.01969491187476242,0.019906744823594294,0.007507770819876649,0.00012042018822903383
8.0,560.3218888888889,-332.48617596544204,0.061638137064544504,246.063887216343,512.4947750747924,512.4904376760143,172.23064986919388,64.3074396560689,2.0010516036581834,0.028185612842676202,0.010606935101137808,0.01819026628379891,0.01973735624628717,0.00736505756913306,7.027740247226327e-05
11.0,560.3218888888889,-972.6657897913233,6.241495660429247,11.946568481914625,512.5066039479492,512.4571658783617,183.13518533708148,39.46556561468119,1.7264040634219335,0.036754648207448025,0.14816942681905254,0.5565674344881408,0.5653474175950894,0.12123841466452628,0.0009824780120556806
12.0,560.3218888888889,-957.4219294814213,0.9823621852100027,82.3133251164445,512.4984398961608,512.4578578954419,138.7419286432888,28.56897075478243,1.7288408780047415,0.04316708350354337,0.018707516719136064,0.07188447794102662,0.07275427691470664,0.01498109138180526,0.00015947465062367722
13.0,560.3218888888889,-863.8362604211455,0.18516232469795088,927.1914943752162,512.4988898721277,512.4652358149842,142.08367194872903,40.37659729908253,1.7456326519740084,0.07786912383129961,0.003931771671274751,0.011765397664366966,0.011933025657878222,0.0033909433038287837,3.67169199986912e-05
14.0,560.3218888888889,-2903.6607666290806,1.1637244312199608,327.51159471068644,512.496863762192,512.1453795137116,161.04351040597504,11.431853617426205,-1.5182944414462036,0.06817944573444279,0.002956545117057309,0.0334765286794738,0.033545920787819844,0.0023794878181516302,2.1002974627721983e-05
15.0,560.3218888888889,-329.32478755424603,0.2190433472524813,520.5800528951343,512.4845368148207,512.489108146044,65.942226937384,47.45465612061191,2.004684613799893,0.06257254735726021,0.006155431484517945,0.007581322776931218,0.007926506351723856,0.0057040589650097515,0.0002537110988631555
16.0,560.3218888888889,-1055.638388938124,0.10609298299942224,2590.9915208346997,512.4988726029281,512.4895881635921,125.41068178532886,46.42224115247024,1.7143476826984174,0.060778430728185964,0.001157002419295602,0.002915672925018767,0.002941772206740655,0.0010889483668670707,1.4229707390667983e-05
1.0,561.5656666666667,-875.9341689910201,0.13496133592202753,1817.1734368914788,512.4992362133728,512.4836857839952,174.73729093685074,46.877704252704106,1.7432658354240684,0.11581158623581893,0.003507939283753119,0.010980736488248223,0.011157080163172482,0.0029862257441699625,2.6049748686363723e-05
2.0,561.5656666666667,-656.1079057467372,0.5098695661107314,81.48986460858131,512.494554405669,512.4636631221451,178.64231493063832,44.39309284598024,8.08248500660127,0.03731090799176621,0.027102604137520917,0.07977914518577799,0.0819709952245762,0.020314167957776602,0.0001714558586555178
3.0,561.5656666666667,-1903.0611107060224,1.1820925037316,184.32896734612868,512.4953994884572,512.3095117262642,170.95573869434946,19.176594080757823,4.792398054213801,0.05678370366796957,0.007236312822591876,0.0524891925201768,0.052748656104252015,0.0059055664533449,4.948607137831443e-05
4.0,561.5656666666667,-937.9515516312529,15.642242534423074,4.231978267838344,512.4007132413922,511.9815056156999,-25.89312642624463,159.5705013412776,3.3028619292002066,0.04746863765101669,0.40554921503465813,1.7652771168484804,0.2901841087098024,1.788727185998823,0.002643102073039249
5.0,561.5656666666667,-1574.8572487624006,37.688994076471054,5.533086194168447,512.4694315567314,512.4408152615024,167.26875069931094,37.382360070877674,1.6673848149172545,0.03819918315167414,0.2799831955045688,1.14892111094413,1.1554815795157245,0.25798524517987353,0.00229717580438543
6.0,561.5656666666667,-3093.914754700565,2.8797103327848803,153.9693167833493,512.4931463226186,511.6816227999768,158.47438954671293,12.199832995448793,1.6200751104642328,0.0643885351847116,0.006050506656034471,0.06618591013252167,0.06630092794323544,0.005100771934337571,4.579279160798494e-05
7.0,561.5656666666667,-857.1558003087774,0.5931023109757835,269.6852534854088,512.4958761487546,512.4701689400171,103.09236343198094,38.66739241244273,1.7469673683669245,0.052162792396670106,0.008150328019805721,0.019674675132461395,0.019939577714760987,0.007478898941057748,0.00011939358098290543
8.0,561.5656666666667,-318.525953106024,0.05676479894712511,246.03187572600646,512.4948647841239,512.4940382259817,173.40240795149128,63.87271850063934,2.0175388859935794,0.02834788345800319,0.010887225879440954,0.018295717907738387,0.019988604445087543,0.0073582409351687595,6.943636902750276e-05
11.0,561.5656666666667,-868.4696817566517,4.96292401662371,11.94783875971636,512.505389131463,512.6503644480792,183.68081913676048,39.31019942110748,1.7447186183477699,0.03669685028260424,0.15375457081899804,0.55584477542602,0.5662675867283637,0.1206368924632932,0.0009739679025400105
12.0,561.5656666666667,-864.2154995579724,0.801133252265423,82.39445085006332,512.4981232406359,512.4515180517847,139.06690056297776,28.47641741956402,1.7455574824305327,0.04326905539205314,0.019442471254304834,0.07195598288674637,0.07302297406146947,0.014952812408176362,0.00015872621687872788
13.0,561.5656666666667,-779.5933138509168,0.15091511370788108,927.4778774202471,512.4988334964102,512.4610858396001,142.57125636123473,40.23839073378267,1.764080408314983,0.07804119124801333,0.004043494887322691,0.011790766307764305,0.011996717840837164,0.0033857290752858133,3.649134407233959e-05
14.0,561.5656666666667,-2204.537891280828,0.6676773230247784,328.4620209660368,512.4967288861078,512.1726398163819,161.4485640426608,11.418504223669792,7.923086782167985,0.06817488134356375,0.0033078169544700467,0.03342764350493823,0.03353125370238874,0.002369653828517566,2.0862959951576963e-05
15.0,561.5656666666667,-311.4629625673284,0.19287512410380592,520.5897518484483,512.4843335481615,512.4914287596416,66.34104571134289,47.171166834558804,2.026336996302679,0.0626285772003573,0.006188758415471055,0.007589959111676599,0.007981423296290117,0.005674953105213726,0.0002446575772007566
16.0,561.5656666666667,-931.6842147773438,0.0832820532996446,2591.4541016297608,512.4981137791937,512.4879952441155,125.76186019370769,46.29482790479629,1.733131545803731,0.061353301521301404,0.0011838430691033105,0.0029435697648916275,0.0029773853023932215,0.0010960357541882307,1.425734152660113e-05
1.0,562.8094444444445,-793.5564377242413,0.10994032692900071,1817.2728430702798,512.4992275488058,512.4839215974977,175.293504379186,46.740221058799975,1.7607613839157605,0.11502461143020701,0.003580439180362695,0.01090763465790976,0.01111596907839174,0.0029570700295218494,2.5689403084254628e-05
2.0,562.8094444444445,-608.9434741349013,0.44026263449388786,81.52475494202109,512.4949050633413,512.4758576262356,179.35743971556693,44.202341625610515,4.957911651012042,0.03746038671697529,0.028084929083103307,0.08007513649957045,0.08259477769001848,0.02029948257254142,0.00017046323697911551
3.0,562.8094444444445,-1567.9132188548072,0.8007540740653073,184.3956944838061,512.4955650897041,512.375108657001,171.32321582044568,19.152967794604706,1.6678099163097748,0.05671520282927545,0.007771418223158583,0.05244039286261098,0.052779124593025056,0.005888808159256086,4.923583794690709e-05
4.0,562.8094444444445,-847.9088242063755,12.576466107055133,4.285456019592294,512.4043187209572,512.7856861374703,25.052177730019952,158.56789344846283,3.3196448118733977,0.04834179223696273,0.4211628953932964,1.7604568268681808,0.2825628849331826,1.788678955881837,0.002585465596985646
5.0,562.8094444444445,-1309.642765620243,26.05184883568845,5.527028855221987,512.4720455144087,512.6714072509441,167.70487254678997,37.20477340175554,1.6867844517139032,0.03832478308950818,0.28908268615115723,1.1549765033065011,1.163822334790006,0.257758020508627,0.0022866363580325796
6.0,562.8094444444445,-2308.9972816307722,1.603145627906477,155.116565588703,512.4942704217797,511.9866542271162,158.5279699561083,12.1240773129676,1.6367844289778233,0.06513402174766524,0.006713301057881034,0.06641969073648081,0.06659856147291471,0.005090667912037247,4.568290596248981e-05
7.0,562.8094444444445,-784.1871242983806,0.4946091226367219,269.77953727148946,512.4959888593964,512.4733064070125,38.56056276111366,103.34860491336605,15.90014283274751,0.052042343244370126,0.008234730369351524,0.01962065869869744,0.007438447819799526,0.019936161260230494,0.00011825057716633767
8.0,562.8094444444445,-305.8575559861837,0.052801089681009154,245.96911518567913,512.4949635533769,512.4906860167267,174.61444698605445,63.48477750043254,2.0335519144991268,0.02862969203642298,0.011225752242704065,0.018482193149908156,0.020333600943492756,0.007388494642025373,6.896067154647539e-05
11.0,562.8094444444445,-791.0961187340812,4.117675328624258,11.920438042233826,512.5025081834707,512.4251424391772,184.43976367298043,39.28277050037835,1.7613380026790952,0.036620646411809774,0.15964572241151748,0.5564952225615589,0.5686256803797635,0.12045522323081849,0.000967942961673421
12.0,562.8094444444445,-790.8795985779159,0.6717025170349972,82.38822514504506,512.4988716783562,512.4429639839548,139.4296939943767,28.412784335346842,1.7613889135602334,0.04328969395032545,0.02018462134027037,0.07198408699030083,0.0732567379541538,0.014928041418954723,0.00015798064162849266
13.0,562.8094444444445,-710.3124790064143,0.1258880391013137,927.4499477548751,512.4986038929045,512.4658684578043,143.1052420538508,40.10538960118696,1.7823985007080485,0.07847286521609474,0.004180152648396543,0.01185948294470224,0.012108636724834684,0.0033933181091274902,3.639259573405908e-05
14.0,562.8094444444445,-1774.2751798973002,0.4326822247972178,328.96129481439846,512.4968761538803,512.2369213454876,161.79082051221042,11.406494198810995,1.65658537000768,0.06834961581282936,0.0037241789464474233,0.03349047370308483,0.03363793490176166,0.00236967683441205,2.081838028273752e-05
15.0,562.8094444444445,-296.0298557821234,0.1704485777771566,520.5787859111157,512.4841215212128,512.4897431893854,66.7802957201517,46.87923151748351,2.0467255379738143,0.06236832194519838,0.006193566553048928,0.007563091084318973,0.0080009758215814,0.005616493545597251,0.00023448569594850503
