name,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error,drift error (mhz/ms),red_chisq
180814.0,0.037341274049770785,0.047664844593760684,0.10742619469286539,0.03216950483412842,0.11303737224853713,0.0028912013242088277,0.0872247417087048,3.4743222446053004
180911.0,0.05648820830088584,0.03995188880110648,0.0904371505606506,0.03721145471821953,0.09159879568077013,0.006179782374267258,0.6507459972346354,3.375138192647156
180919.0,0.050872563416335725,0.054818634764905436,0.056373596515670574,0.05638104584070518,0.05481097243965435,0.22245937920855968,154.37073113082266,3.4455438143775807
180917.0,0.05361764839040958,0.08591790839942838,0.08587421468234845,0.11667121539403913,0.03464266265005409,0.0014697140420625726,0.004669663358898547,1.0119397870376348
180917.1,0.1487907478326514,0.06437582740034835,0.19269200042651316,0.19420686097665182,0.05965022550120977,0.007871382201593361,0.7291711079674831,0.40685838226137844
180917.2,0.15101629961539575,0.10812257771745763,0.19874128448804787,0.20334126803428726,0.10008540394752112,0.0123226230356371,0.3443436965031524,0.11893920215264918
180917.3,0.059165514773766796,0.19164112551218998,0.2502576847487078,0.26268299352011715,0.17450824105223198,0.030728987641591134,0.2974433166043279,0.5218488716035538
