0.0 1.02868311004 4.53548678998 2.07236495307
1.0 0.358973771114 0.212383859426 0.0589464632441
2.0 0.605611191788 3.00299931072 1.1483756278
3.0 0.0421145813034 0.0377217649018 0.0132570938224
4.0 0.119061151931 0.17618546655 0.064833285767
5.0 -0.0314250332277 5.2256352693 0.580805624244
6.0 0.132585493313 0.702767805321 0.327886619638
7.0 -0.0123318622622 0.211122619433 0.100511383447
8.0 0.301898700365 0.544709659305 0.328537898481
9.0 0.32486092145 0.894759825996 0.563677384702
10.0 0.109667554648 0.857666280354 0.98689476555
11.0 0.250404606485 0.724943328385 1.19829410593
12.0 0.0451926279378 0.491336786725 1.35178461323
13.0 0.563067230589 2.54040885464 1.98000118007
14.0 0.201223344809 0.084041248653 1.37459631286
15.0 0.0864874124787 0.035090659646 1.20598343579
16.0 0.0801150894077 0.0456368715605 1.07627300317
17.0 0.0759438552903 0.106571432032 1.1207537251
18.0 0.00388041053896 0.0625599131805 1.05642004004
19.0 0.118996044264 0.0512531730294 1.04227951855
20.0 0.0986637814062 0.0454840114802 1.03929478906
21.0 0.362739695452 0.177937526311 1.17677868359
22.0 0.318244931991 0.0595216034851 1.05694872681
23.0 0.255540454533 0.0536590203866 1.05027133838
24.0 0.107223024844 0.0413016208283 1.04168594849
25.0 0.00331645672433 0.0426126870114 1.04537898438
26.0 0.0594213600217 0.0370174824428 1.04018471948
27.0 0.145859347488 0.040577361863 1.0484512605
28.0 0.218488089156 0.0460547023038 1.05817389502
29.0 0.159852726114 0.0552298275899 1.08479609131
30.0 0.0571105722402 0.0371441966614 1.04671711816
31.0 0.0264206444697 0.0350849817243 1.03243701685
32.0 0.0509088790433 0.038311713208 1.04854386475
33.0 0.131779975652 0.0388007911563 1.04428259253
34.0 0.0681555247386 0.0365449612084 1.03196027661
35.0 0.0726656305868 0.0361100408661 1.02168738989
36.0 0.0456893506451 0.035023331764 1.006226354
37.0 0.0411555022262 0.032383810023 0.981945329102
38.0 0.0448723838602 0.0295512198603 0.927901795654
39.0 0.0648523641415 0.0352371461897 1.01319634448
40.0 0.0955074565189 0.0375087424014 1.03605413989
41.0 0.054198198272 0.0360328141757 1.03019346289
42.0 0.159419444698 0.0410787352112 1.03330857983
43.0 0.113374128002 0.0369193459081 1.02784631787
44.0 0.0558340593336 0.0361140956852 1.02668207202
45.0 0.0269914653308 0.0349927961175 1.02170833301
46.0 0.00621476276527 0.035082915897 1.02984168237
47.0 0.0404925867699 0.0344287166202 1.01809746167
48.0 0.0521191428653 0.0364237373048 1.02641705908
49.0 0.0465250230717 0.0350082237049 1.01827385303
50.0 0.0186667752092 0.0347438352869 1.01996670264
51.0 0.0406525382342 0.0358467893122 1.02440910376
52.0 0.0132837071428 0.035001345547 1.02447580908
53.0 -0.0125238763185 0.0348970696457 1.03236094067
54.0 0.018406057164 0.0339049296355 1.01502255103
55.0 0.0238684515942 0.0356357910148 1.02830888208
56.0 0.172325378866 0.0411810189224 1.05178000366
57.0 0.262487616395 0.0496873301786 1.05976808472
58.0 0.323540428413 0.0555248212149 1.04742790137
59.0 0.244612483521 0.0463433963596 1.04803479224
60.0 0.133737442904 0.040277366675 1.04930104639
61.0 0.0163289225015 0.0361432766403 1.03672319409
62.0 0.0235110827098 0.0363593801111 1.03933545776
63.0 0.248270229373 0.0464878582499 1.05164210522
64.0 0.379649677773 0.0637184484236 1.05845387646
65.0 0.428093497223 0.0664510753807 1.05967906909
66.0 0.437879225583 0.0698489094874 1.05747492432
67.0 0.694320674234 0.121429293324 1.07289729565
68.0 0.695788332828 0.12201981204 1.0697804082
69.0 0.261425173827 0.0480230422049 1.04842091772
70.0 0.0450294794161 0.0359678444337 1.02297775049
71.0 0.0482622720408 0.0344199533596 1.01409705493
72.0 0.194997655248 0.0409747149035 1.03089850049
73.0 0.132635476258 0.0377313227369 1.03019503223
74.0 0.0685125655227 0.0360635931662 1.02177741797
75.0 0.0670217535855 0.0347026005457 1.01444274121
76.0 0.135942944573 0.0380496917524 1.01325636768
77.0 0.345634884973 0.058589771247 1.03370000269
78.0 0.314115044324 0.0523893849366 1.0232991145
79.0 0.22388268222 0.0401965652582 1.00615014233
80.0 0.296972669941 0.0475989137381 1.00847198389
81.0 0.284205702783 0.0487082270132 1.0225206145
82.0 0.209868373287 0.0400357637539 1.00452449219
83.0 0.123994174727 0.0366107725055 0.992948621338
84.0 0.0177136812349 0.0313542710037 0.98048323291
85.0 0.0434445497417 0.0328149317506 0.983417810303
86.0 0.0810183635661 0.0310631130853 0.974535142578
87.0 0.0544573408139 0.0333999737365 0.974784755371
88.0 0.113996957094 0.0340807963085 0.984156515625
